Modified Dist2 [id: 2]	
7.72597	14.0352
5.89765	-4.22847
10.5118	9.40069
9.23811	10.6918
0.130176	5.40939
0.171769	7.60375
5.25381	7.61995
6.34688	1.07828
-0.88465	12.7146
6.51771	-10.2725
3.92945	6.38378
5.59159	1.36148
12.1971	8.31139
4.58055	-0.55354
3.91604	12.7967
0.577328	12.276
6.64593	12.1041
-2.02971	-1.46127
7.84304	14.4622
-3.67138	9.50085
10.7707	-5.5294
4.81753	13.0145
3.49798	3.27112
5.90452	-11.7933
1.88453	2.16788
-1.81756	1.17348
1.3243	0.744605
0.0852975	-10.9896
9.91724	-12.1238
7.31496	-0.611954
3.92608	-6.03676
6.76721	7.95592
9.60578	7.95462
4.2419	11.9941
3.83752	5.88386
2.99469	-20.955
9.0031	3.31039
11.7363	2.64652
4.38913	4.51261
2.84842	1.76766
5.98756	-11.9803
3.89708	10.5948
2.81724	4.86698
2.84669	6.46609
-2.22133	8.82291
-0.130791	25.5986
7.98148	8.23789
-6.97282	-3.5423
-0.310035	11.7413
8.07385	-0.234505
2.45904	7.76796
2.39892	1.35398
5.13824	8.49716
0.236768	9.5754
5.62791	6.52435
5.31312	-5.0282
6.55459	8.58237
9.0078	-1.38265
2.86896	6.10237
3.16191	2.38022
1.42336	-11.1205
-1.26543	0.74853
4.51341	7.34734
1.27634	13.8142
-4.10805	3.76852
6.55235	7.34177
2.44658	0.177248
3.02278	18.4442
11.2959	10.1333
0.867435	-7.43619
0.383617	-15.0585
9.03731	19.115
3.4605	-3.4243
10.3931	5.22754
7.07434	9.099
8.56754	8.71721
7.72521	5.04638
5.4675	3.19682
-0.716677	-0.761726
1.34614	9.68796
2.05843	10.1957
8.42925	3.72095
10.6797	1.64428
3.20758	-0.537256
-5.73215	-2.82572
3.70622	14.5836
2.3232	-7.02727
9.2659	9.26362
10.5303	-2.35738
-1.60301	9.40276
2.36121	-0.151575
-0.274672	8.52394
4.97151	11.0811
5.86781	1.41418
7.44175	14.2466
1.80924	5.02849
1.60697	2.85863
3.57966	15.7747
1.64196	-6.41595
9.58963	6.19377
5.66078	8.87709
5.07022	3.66468
0.587107	9.449
6.76976	6.04944
1.81805	9.5714
8.62484	7.99762
0.726487	13.6116
4.96245	-2.60733
-3.49103	-4.55823
10.1817	7.86347
4.22872	15.1978
-0.745704	4.01064
5.00792	0.215053
3.31096	0.841663
2.55099	12.1201
4.33221	-8.89022
0.467909	-3.92466
10.7175	-6.50775
4.95678	2.81983
4.81479	-3.1188
0.4701	-3.58724
3.06492	11.8177
5.48359	-10.6408
-0.351864	1.35549
4.37271	11.9733
-1.46668	7.48656
4.27066	8.33
-7.92672	-6.40346
1.40276	0.183234
5.56023	-5.5866
8.20876	22.9858
6.01724	3.11752
3.77728	18.679
4.33793	7.98851
1.65454	4.47885
9.58727	3.9243
6.08171	28.0883
6.46668	-0.792159
3.62062	10.6024
5.83486	-1.01024
-1.64455	-1.96375
1.59858	9.18631
4.93667	1.03483
11.8222	21.9956
-0.468022	-1.41397
3.02468	0.316669
-3.8438	0.265285
-6.29352	8.15107
2.39517	-0.458753
-3.27258	6.47198
-1.12452	-5.92135
6.35488	-2.50219
5.44245	-7.36509
9.18394	6.00084
9.48765	22.5014
-1.52008	5.47266
5.97123	-17.8368
4.41771	6.4782
-1.28023	11.9176
5.781	5.00954
4.36395	1.65604
4.0853	7.09556
8.80207	10.4875
2.28321	0.380384
4.59241	17.1878
1.62638	0.0789517
3.81994	10.3709
-0.905082	-9.00165
9.9891	-9.02198
0.391259	-15.0875
1.08302	6.69804
8.47164	-12.7128
6.6636	12.6785
7.52545	-3.57167
-2.13079	3.95958
4.70187	8.88427
7.75531	12.4358
7.86211	8.0406
-2.36865	9.19017
8.56372	-3.40751
5.14599	-3.33317
10.4711	0.286469
2.45594	-1.60964
5.47812	14.5463
1.77777	12.4328
3.11681	10.0261
8.74978	-1.08419
7.82902	6.7677
-1.02829	4.44293
2.23985	-8.3912
-0.125722	1.85084
2.94085	4.57289
3.96486	12.3063
11.4653	11.3687
4.01099	8.84949
-6.80125	0.254374
3.69087	22.9835
10.2013	-2.96982
2.67239	11.5939
16.4147	-3.78158
6.50174	7.55007
6.4071	7.38911
1.97786	4.3906
11.0781	-10.4828
-0.656696	18.0673
9.87089	16.181
11.1559	21.1296
3.72423	-2.36833
3.57011	-1.47197
6.18886	-3.7962
4.81939	0.521839
0.414468	-15.5266
7.92248	-5.45505
13.2817	0.31197
5.28032	5.12823
-3.69616	7.16432
9.23637	-1.91656
-3.9992	-1.12119
-2.46454	-4.70949
4.35022	-7.14247
0.644198	-8.49979
10.8714	5.04902
4.03428	-2.72809
4.97506	-5.15418
-0.404279	2.93012
0.200076	5.20581
3.68337	15.9573
7.87903	11.579
5.78971	-1.24262
6.5027	4.15511
-2.73588	7.68449
9.93906	15.8699
-0.0632652	-1.09281
4.34908	-4.23301
1.19231	-8.18212
-4.55473	-3.6521
-4.1139	2.00677
-4.61878	3.48021
3.01976	-0.959647
7.16037	5.89584
4.84009	6.79304
7.11884	8.97318
12.9475	2.18567
9.46245	-5.26459
-1.33687	4.42288
0.942444	-1.14902
4.15847	3.29965
3.64365	11.6863
-0.426138	14.4756
3.7801	-11.1393
-5.63858	0.786238
1.52078	-8.08976
-0.17351	5.60597
1.18585	-4.12124
2.55576	-8.08914
-2.39233	11.437
2.12072	6.99284
6.31175	11.6244
1.70079	7.18184
2.34585	12.2441
6.75647	1.38658
-0.854359	-1.59816
6.07716	-2.5353
6.97362	1.52689
-3.83404	-13.0152
0.166177	18.6703
1.59753	11.1499
8.85415	3.44601
0.957531	-3.27899
8.94379	-6.8912
4.17025	11.9223
11.3377	-3.65552
5.89028	7.07518
9.72213	-8.55788
7.37359	19.9313
9.05298	9.39241
5.74244	6.43629
1.73744	-4.50113
4.28578	3.55926
1.67276	2.99878
6.51054	-2.57209
9.12688	16.1579
1.35658	-3.41471
-1.00965	-8.26843
1.7315	10.41
1.50046	-5.23308
4.05376	16.2688
-1.72341	-2.60743
2.93986	-7.04318
0.273013	15.7263
8.79119	5.4042
-4.70075	1.86385
10.4345	2.28947
-2.19913	3.48755
5.02559	-0.647747
10.2073	-1.4391
7.55949	15.027
5.32181	-10.9015
3.71288	2.77686
7.85703	10.0007
9.86406	0.398442
0.798059	-6.071
9.90816	1.622
0.15263	2.89744
7.84201	1.86761
1.25029	-4.02688
2.24554	0.00568164
-4.14756	1.4597
2.86124	1.18044
11.2087	-3.4536
-5.03645	2.38728
5.45363	6.6691
8.2567	2.70093
2.08631	4.11049
4.80074	7.69267
1.66572	5.31204
-1.51914	4.26267
0.653482	-6.10406
1.15588	3.62376
-2.93081	11.0744
6.75909	-10.0128
4.21808	9.40343
1.36617	15.7619
3.14895	11.7934
0.508174	1.33018
-0.0506737	1.43435
3.02002	2.58254
-7.53764	15.1986
3.15097	1.03187
1.11988	9.85884
3.37256	3.00654
6.85927	9.09652
2.26887	-2.60485
2.74362	20.4691
2.08722	3.63176
-0.380855	7.79741
1.71671	16.0535
3.99463	5.6092
1.21788	-7.72864
8.78453	3.33091
4.48839	16.086
4.89927	15.2814
3.85614	14.3405
1.11363	-2.27378
2.20162	3.20172
5.77706	12.3857
-1.11824	21.3759
8.70462	-5.06304
0.102066	2.22403
2.44307	21.1576
9.07715	3.96446
4.00771	-1.7527
4.62976	9.9265
3.10873	-7.15165
3.64854	13.5468
1.38316	11.4061
5.47847	-9.92934
4.17654	-7.14919
-0.059728	-16.2873
7.25719	-8.60769
3.14251	10.3021
7.37437	1.97529
3.75547	-6.99143
0.820314	12.38
2.34591	-4.56296
10.1085	-3.09669
2.02758	8.0865
1.13864	-5.11376
8.29228	-4.92545
7.03769	11.8664
6.67369	11.5779
0.56591	-4.78919
-3.10545	12.8512
5.59951	6.45582
7.41858	-1.67016
2.19605	1.02262
1.90132	1.20981
4.37075	14.693
4.30291	-4.42171
8.6352	0.121329
3.14019	18.2822
5.64461	6.1005
2.91331	-9.70683
0.989434	-17.2144
-11.5322	0.325748
1.12911	14.173
9.45066	-0.895549
3.14129	5.75688
2.36501	-2.18927
5.30204	17.8542
6.16361	7.26541
9.20393	5.47821
1.61543	-4.00282
5.25299	17.5791
6.19514	7.48666
-0.814976	15.5919
0.0894453	-1.36275
-2.1474	18.6074
6.13959	16.8299
6.2267	-11.876
5.73432	15.3874
5.4232	4.56102
4.63259	-4.56267
6.29028	11.7539
8.20423	9.13421
3.70237	8.38876
1.46313	1.40803
2.1801	3.77421
2.07437	6.54553
0.30323	-2.29375
7.51978	-1.00217
3.66738	-2.69698
7.79793	4.08621
-0.15614	-7.10179
0.553881	-7.73614
-3.234	-8.64707
-4.3702	9.22346
0.243232	-6.49564
3.80701	5.51819
9.91547	-5.19513
-0.481238	6.10239
13.2433	-0.495105
4.81186	-1.9738
2.74736	6.97613
6.28732	15.6409
7.11936	2.43664
8.62343	-7.57095
8.03034	9.49376
2.19266	-2.32087
9.79581	17.2439
3.93467	5.37805
4.78861	16.724
3.48658	4.77161
-5.43596	-9.89036
4.72892	3.89957
10.3815	-2.81919
2.41592	13.2302
8.43697	-6.39166
-1.63142	4.9506
7.43007	0.38982
-1.58671	13.2242
5.29205	0.121201
7.51864	-0.280771
3.92743	4.6167
1.59323	-10.5747
11.6098	17.5463
4.82902	-0.290173
4.08726	-6.18352
6.72471	4.6279
9.3826	-3.76853
1.57073	-2.28379
6.85385	3.32768
4.21176	-1.00913
-1.6828	-2.29551
5.2891	-0.77113
2.28256	6.27416
8.39268	16.6061
-0.746146	1.50609
3.99224	15.9641
5.03306	5.04046
8.24967	5.77142
7.34007	-2.13745
2.81584	-3.20138
13.5909	0.167543
9.74862	8.13411
1.98723	-6.23615
-3.99205	14.5487
8.44558	8.9183
2.95126	3.11745
0.763323	6.58297
12.4372	17.1916
12.1667	15.3718
0.338735	22.0329
4.92512	1.59324
9.50711	-6.89163
7.52207	-5.44729
8.42621	9.27582
9.50511	-7.77453
-3.18307	13.9149
4.14849	-4.69364
5.65276	-8.94257
-5.98643	-5.98548
-2.23557	-7.60029
5.72127	-2.60743
2.47377	12.1199
7.84291	2.03553
7.98534	8.10371
0.0710618	6.43328
5.36559	12.7608
3.04861	2.99697
-1.2126	13.0382
4.57421	2.13227
5.38944	12.2349
2.3033	9.62532
6.11716	0.00490754
0.478997	2.38153
0.328828	-7.12777
0.38234	13.3636
4.94572	10.2747
-3.06307	10.6181
7.4443	9.51222
4.1049	-6.59371
2.86471	7.39207
1.08666	7.80142
3.29466	5.7644
0.28571	1.68213
5.37159	-2.66572
5.44079	8.11075
-4.72769	13.4214
5.53904	-4.60996
7.88575	-1.35015
1.75929	2.94878
10.2486	2.71181
7.77074	-4.69675
8.57926	2.01088
9.00174	-7.17932
4.33473	-7.54418
2.12771	8.70696
0.264023	1.23051
10.6793	10.167
3.74669	15.5393
1.29878	-5.71729
10.3986	11.5956
1.82717	6.44397
4.4395	6.6124
12.8226	11.0202
4.09399	13.8037
-4.59134	2.28315
4.9247	11.2566
6.84237	7.13387
6.32363	-2.30964
7.78712	6.3543
3.96454	-1.28037
9.35157	15.5757
3.39998	5.52231
3.91247	-15.8258
6.11087	7.97553
2.53321	1.9235
1.72398	9.59924
-1.62148	14.506
1.3306	-12.9069
6.14956	4.22266
-2.87099	1.0661
1.0183	-3.97565
0.288889	2.18981
5.12639	1.53201
0.48263	8.61242
10.7362	1.33153
6.98513	15.1345
1.03432	-7.54799
10.1794	-2.8984
5.08942	10.0857
2.90039	1.74651
4.00567	10.3397
-0.895447	19.72
10.2577	5.33796
4.50508	-0.58482
8.85602	5.97219
2.55917	12.3263
5.50573	2.43664
14.0566	-6.76888
3.84273	11.9248
5.49828	2.36005
4.65098	9.0075
0.609016	-4.13932
3.01882	4.47434
0.941848	6.53575
5.24553	-0.438832
6.75202	-0.777515
5.40317	-4.48602
2.36055	9.85118
4.08178	18.5849
7.82455	2.32904
0.419557	5.95622
-1.45722	11.0812
4.5176	2.86126
2.48311	9.02946
3.78924	7.3
2.86974	1.81732
2.18376	8.74134
5.47085	5.92633
3.09611	10.1041
2.72529	-1.16657
-1.01448	11.9847
-2.44709	17.605
5.51526	4.43225
1.34793	19.7532
-2.00487	3.93381
0.684247	-12.1201
-0.137199	7.72475
6.2984	3.33784
9.55025	5.5459
3.96939	-4.10304
3.26494	-3.66083
7.41217	12.089
7.59254	1.26359
-3.57185	-2.97292
6.23741	11.6146
6.82166	13.3104
11.5925	-0.124199
5.32815	14.156
8.78316	1.46957
1.60339	-8.61355
-0.613809	9.392
0.847067	-3.36781
3.32088	-2.62942
0.796139	13.2319
2.0403	6.23914
-0.532425	-5.27935
4.59915	11.2935
5.72999	-15.3333
1.76119	-2.81888
7.63551	-10.1769
4.63553	-4.147
-0.102535	24.807
9.82474	-5.28875
-0.449735	9.17452
-1.72519	2.16279
3.64182	3.04462
7.53063	2.72221
7.95773	7.84484
10.9004	-13.9166
2.42987	14.1059
8.17476	8.67246
4.28404	17.8619
1.09102	9.52735
-0.713683	9.46674
3.14173	-2.06521
6.48119	0.0609902
2.2153	6.31349
3.13095	23.8583
3.93036	-4.84486
4.14999	-1.51521
13.4945	7.2262
7.80205	6.87439
5.61179	11.7351
-0.0233315	3.29982
-2.62427	4.87949
4.81943	13.2958
-5.47343	4.04089
4.89929	-4.70302
0.0835944	16.3522
2.67262	-9.574
1.50403	-1.01007
6.31968	-2.68345
0.191469	14.128
-6.47265	10.6228
11.0847	11.7529
7.55448	3.60687
5.23125	6.29179
5.6623	-1.11868
2.08089	8.50018
1.40547	2.56298
1.87964	2.77931
-0.350255	9.44102
-0.795547	3.50043
-3.0726	11.8102
1.99177	-1.68101
-0.541541	9.45488
4.70105	0.347365
-2.21183	7.57417
1.09649	9.58834
5.36305	-9.45327
3.71445	-1.43744
14.985	4.65756
5.95467	13.5918
-4.66837	11.4833
3.45892	7.24625
6.44891	17.822
8.54169	-4.13525
0.780691	-1.39877
7.9657	-14.9385
6.29618	-12.2011
8.68929	12.1735
4.18112	0.0479525
2.04848	4.53742
0.351161	2.11496
-0.742213	2.17695
1.45564	8.52972
14.628	-8.76208
7.11082	-7.15847
5.93443	11.8074
2.75995	-2.46999
4.41646	12.5952
1.87043	-4.72928
2.92429	0.163559
6.00643	0.888632
2.96307	14.1602
2.35746	-3.49261
5.40983	9.66129
4.42797	-11.7773
2.72677	5.34261
3.64248	0.709189
6.64586	-3.0398
2.00815	-1.5205
2.14706	10.2809
0.89304	7.59244
3.03135	6.58599
8.81923	10.9967
-2.61624	2.84282
0.883726	6.21094
8.9499	-7.19729
-0.0863906	23.4695
-1.76337	0.101376
0.00317664	8.23533
4.95034	14.8033
5.97849	10.0113
-0.13958	-6.66445
10.9765	5.48978
3.95279	0.180073
0.69932	12.6125
10.5815	7.52136
3.31418	-14.2833
1.77488	8.22339
6.9001	22.2989
10.5952	-4.04761
6.79159	-5.5814
6.34716	5.75818
4.06279	4.03825
4.97016	-4.48374
1.0111	11.7681
-0.810079	-3.73636
-0.764787	6.89944
4.7315	8.51431
3.89545	2.73545
10.8006	4.56116
4.62878	1.43373
6.10892	-1.35071
-6.0079	5.21667
5.4403	7.62369
4.6177	-4.34267
-2.03773	3.81721
2.56052	0.317348
-4.977	-3.56983
3.7697	6.04619
2.60951	14.8677
-0.810144	14.7716
7.57063	8.66212
2.60615	5.31302
8.33135	-5.17789
7.12729	-0.00895297
6.98232	11.8833
-2.25602	1.85368
-0.583993	5.8389
5.60724	-2.17197
1.92588	1.76041
3.04476	0.0960561
5.18793	6.39933
3.37324	5.19639
3.78286	-8.3156
6.35683	10.5893
4.3162	8.85389
12.4914	25.5327
7.05251	-1.79868
3.0069	-7.51416
3.11376	17.9681
2.26595	-9.92234
7.7546	7.29462
1.38396	11.4793
1.3185	-3.47974
4.26155	2.75919
2.24143	-10.2701
6.77939	12.4609
4.16069	0.34504
0.232098	-11.7519
6.96766	-1.48395
3.39073	0.267672
8.42079	3.22111
2.67987	8.88845
-0.00367017	19.2937
-0.874782	3.47682
5.55426	6.03424
-4.62992	-4.79994
5.53047	-8.46206
13.0735	2.91352
4.50415	18.0602
9.07513	-9.61899
4.96768	13.7339
1.30265	8.58785
7.32334	-7.15633
4.66701	14.7506
-0.699179	10.3058
1.48816	-10.9582
2.86867	-5.03951
3.71364	10.0969
0.951922	3.46627
3.91277	0.839447
1.57323	15.9112
2.17225	17.3722
9.24692	9.76049
3.25383	9.86911
-7.52592	13.9475
-1.00629	0.0865522
6.2393	12.1108
4.17175	-1.15474
0.365151	22.8167
5.27077	-2.39624
1.87831	7.65803
12.9551	8.74869
9.10223	1.12229
-2.90719	9.81042
-1.72266	2.74265
3.78102	6.20037
2.95295	2.42179
5.04271	3.35022
8.24785	-13.9362
-4.3131	9.32501
3.89082	20.507
6.34765	0.0161354
5.3763	9.1676
5.95682	8.49451
-1.01847	16.5574
6.76398	5.93683
-0.485063	7.28014
-0.297425	-0.727656
-3.51649	19.4339
2.62896	-0.755401
3.24336	6.5127
-6.10621	5.43735
2.09604	8.35787
1.42311	4.31372
7.8104	4.50753
4.97601	6.93163
-0.284234	-0.843567
-2.59654	10.2815
0.0861292	-3.39523
2.77473	8.88676
6.11066	6.18963
0.025214	17.2674
0.928159	2.22435
0.666695	2.21933
5.61857	-1.61027
6.7634	-12.4449
1.03272	9.97583
6.99247	8.39556
5.23354	0.0429649
-2.39489	14.6538
-7.32085	-3.25489
3.4665	7.92604
7.86759	11.8728
6.94703	6.47142
4.86592	6.83103
5.35385	0.324119
2.96746	-6.00901
5.31057	10.625
-2.27951	22.833
2.09379	8.34245
11.531	3.51082
1.91164	-21.7245
0.106192	0.904646
2.86768	5.55055
3.59276	6.24254
-0.9792	-6.94468
8.04652	0.262458
-2.15018	-0.101615
0.0544829	8.61362
4.94235	6.09409
0.51791	-0.0460554
6.99124	0.220687
4.29775	-5.01956
11.5565	-0.198121
5.16876	-1.60658
7.94464	-0.570959
-5.7197	8.99571
0.12358	6.87207
5.3183	14.6615
3.01551	0.18975
-1.00409	10.9056
5.36299	1.95409
0.866764	5.62615
2.0944	-7.67782
7.59472	9.00986
0.186925	9.2103
3.11752	-20.1886
9.56545	-6.2511
3.04832	1.93495
8.72135	-0.331529
7.07406	5.46153
0.440457	-0.536056
4.41329	14.4766
5.82676	5.77127
7.93268	5.91846
3.70546	5.60828
-3.73062	3.35871
4.20227	-1.90798
6.96588	2.0344
4.1141	12.0086
5.46635	10.6649
3.47243	21.5683
4.29735	12.1643
6.88583	6.20541
7.94921	14.3563
7.13901	-5.79059
3.72728	3.02948
-0.744553	-7.29941
6.53547	3.57921
5.40288	9.00906
-1.28149	13.7678
3.7975	-10.463
5.15189	-2.5872
-2.82427	-14.8004
4.30716	-6.1376
-1.07106	22.485
3.26814	23.0219
1.64771	2.71709
8.75256	7.80358
6.69614	12.4867
0.250006	4.28747
9.38271	3.88721
10.3602	6.56955
9.18193	-10.3352
6.93057	12.6175
3.14764	2.73632
-2.7394	4.89303
3.81961	4.38945
2.70371	1.51343
4.08208	-0.981741
0.095116	12.7093
9.84913	10.7861
4.18088	-4.4006
6.10119	-1.38871
5.31358	19.959
11.0384	14.2746
8.623	7.61934
6.68933	-3.73395
1.81396	13.2109
3.91199	-1.40689
6.92366	9.9092
6.33903	-6.12978
1.56117	4.62442
-2.25193	-15.1387
5.18962	-3.68039
9.40801	12.8085
2.12693	7.80931
-7.82293	-0.364176
-2.88332	6.68249
5.63896	1.18298
13.4731	2.81824
7.09485	7.55669
5.1783	8.96792
4.9935	14.495
1.29357	24.7639
9.48536	21.096
0.587316	0.946722
4.99888	3.24618
2.62053	3.99622
4.06865	17.7697
2.89976	1.47907
-3.04258	0.477734
3.13005	-2.06156
4.06361	-0.253382
4.78139	3.31158
4.21207	1.41765
5.16201	4.12548
5.31569	5.42339
4.75499	7.13502
5.94467	6.85689
1.6312	2.56544
6.26282	6.4903
10.2771	-5.3383
5.54929	3.41518
4.27696	-1.58649
7.76203	19.1631
3.70576	14.8306
8.07827	-10.7673
6.66029	-3.33187
2.00117	-3.50457
7.49401	-1.89258
6.77413	-3.19756
9.35095	0.992937
3.35824	11.4745
3.84668	22.2667
-7.20488	16.781
4.10477	5.81348
11.0132	-1.26281
-3.61863	15.7766
10.3496	10.6623
3.21372	13.6868
-4.86241	6.08878
1.16446	-7.99154
4.13558	1.48884
6.52043	-6.12367
-1.35131	-3.75902
-4.78629	0.411707
9.66705	1.46482
3.32036	4.44176
4.78426	5.07303
1.93612	1.56951
1.26838	5.76277
5.05692	12.1636
6.32639	8.24088
7.85166	20.157
9.28114	0.536149
2.66958	-6.16356
10.4872	-0.21502
2.82748	12.319
6.36463	1.22113
3.03863	-1.03424
2.38855	-6.08349
5.70293	-2.39269
10.4749	4.5976
5.79858	-9.3382
3.78819	9.14404
-0.498135	13.8644
8.3137	-1.44302
0.398242	14.8987
5.78296	12.9387
6.63557	7.96654
6.50706	2.7573
5.25367	11.4504
3.28355	-3.60005
1.10282	-2.84102
-0.147955	-1.96419
1.03977	13.8914
10.6222	-11.2124
-1.08171	3.39503
8.07794	9.32665
5.17844	14.489
-2.67695	-2.30602
6.96523	-0.158733
8.05788	0.738701
4.56445	1.72379
8.08544	4.52871
5.01203	-8.84167
3.15954	6.91502
1.72876	-9.71022
5.39764	11.3227
3.04786	5.24452
6.26228	14.5933
-1.10985	2.36617
5.20113	1.46797
3.84021	-3.64529
-0.0130782	14.6503
2.67577	-4.28499
5.29607	8.37992
-0.522796	-4.84135
7.99595	0.595501
-2.22093	0.994903
5.01423	-2.97457
2.3181	18.2003
-1.61998	0.227114
2.93654	11.5259
9.54035	-3.8469
0.215569	9.52059
11.623	-8.37493
1.49974	1.69593
-0.302497	0.781552
-0.303098	5.64344
-1.50626	12.8582
3.92473	-14.7271
3.50737	10.4846
1.70971	-4.24988
2.96535	4.88813
6.05036	8.14098
7.107	11.3256
8.60321	1.88981
3.09591	13.3078
2.52112	4.28813
3.30547	5.97585
5.83527	1.9674
0.0132946	21.6446
8.96855	-5.10082
3.98767	0.302315
1.94901	4.92794
4.72647	6.1761
6.85783	18.7425
-1.6237	1.10705
4.26295	4.40678
5.26901	5.30784
3.84131	-4.62002
-0.868286	22.668
8.47473	14.3715
-1.20041	0.428457
4.45691	26.7484
9.695	9.13821
-0.88448	6.07274
-2.09718	-1.14362
3.49215	4.81255
-2.28814	7.34393
13.6301	-2.07753
7.83546	24.1013
-3.19567	-2.76493
9.23763	-0.568204
-1.12858	7.07247
10.4883	-6.48161
4.1567	0.945346
3.33506	1.09096
4.9548	2.22409
5.66598	9.51408
2.08609	9.89861
0.281563	-2.82716
0.726516	3.32884
2.76275	8.19516
-0.0319826	-7.11648
4.66821	16.2935
-1.92464	-3.25323
0.062533	-6.79642
4.04457	3.54137
-9.63034	18.6941
3.05898	3.88073
13.649	1.62583
5.58595	21.6378
5.28341	-6.5988
-4.82845	4.09182
3.1837	16.4092
0.0330029	11.3643
5.53162	10.0691
10.1054	-3.3705
0.0697538	7.69356
6.23152	-10.6847
2.96622	8.1923
4.39305	-0.801131
6.87012	15.2835
6.22759	3.25804
1.98683	-6.04768
4.91078	-1.69514
6.53836	-14.0698
2.13436	6.7178
1.36787	-10.4339
3.58464	9.17517
2.50527	15.8407
4.5584	7.1609
5.15929	2.10426
1.22854	22.0062
3.69135	5.67631
2.61336	-1.20238
4.66604	10.9044
7.36682	4.8567
2.81879	-7.9383
13.9812	6.71481
10.847	0.390811
0.46946	18.5107
-1.58725	11.9833
-2.17109	7.06731
-2.43071	20.6349
4.676	4.52375
-1.72845	4.03448
8.82931	9.31573
1.70517	16.5262
0.49181	5.8544
5.14236	-0.0648975
0.727609	-5.88484
3.02741	9.02832
-0.317469	1.8186
6.1478	11.9091
8.31114	1.97134
-3.83624	-1.11485
5.87761	4.33848
5.26276	-6.85503
5.60205	-1.49008
8.48399	7.47378
-3.58976	0.384472
7.89897	-3.61426
6.65369	5.66874
8.71587	1.00416
-2.00507	1.62851
5.88833	4.12874
2.5769	9.92909
3.37911	7.12573
12.4479	11.2066
-1.41167	3.50086
9.59772	3.46963
3.73127	17.3873
3.289	0.570995
6.91661	1.90276
6.01822	12.5463
3.65986	21.5161
4.71653	2.35541
5.30426	-3.97801
7.50514	-11.9177
4.89291	3.95954
7.54589	13.4446
5.22536	-0.903447
7.67732	4.41226
0.0288919	15.0541
9.33726	0.39912
2.92645	6.51103
1.86979	-4.82372
12.713	-6.70932
-8.27341	15.1079
3.66377	7.49602
1.35264	5.20171
4.33956	1.29744
7.80426	13.0153
0.947412	15.6995
4.68179	11.0341
-1.98639	8.1529
3.12966	1.6768
4.57851	8.78696
8.55103	10.918
3.39931	5.60931
1.28282	6.69317
7.58053	10.3607
8.84453	6.50526
1.84082	-1.54242
3.50372	22.1538
-3.18223	8.8169
9.50718	7.54717
7.34492	-2.15653
6.8801	5.47135
1.80932	11.1846
6.3611	0.459756
2.84666	17.8193
1.48539	7.73544
7.44201	5.10524
5.86722	7.25312
1.20775	15.7519
6.05632	5.64043
13.3727	5.32704
8.86906	9.58709
8.49731	10.2494
14.0762	-2.69982
1.31956	-0.666842
-3.9947	10.5014
-1.86482	4.26993
5.65921	-6.73487
-0.725564	19.1061
1.95448	12.8522
-1.76575	12.6697
6.40772	8.96064
11.5107	-5.03883
2.51789	5.74987
9.74532	-9.90543
9.55372	-12.4484
3.73608	17.7968
4.70149	-5.80792
2.92672	-0.465933
3.75057	12.706
12.5002	1.51834
6.3257	-17.9743
4.83557	-0.431404
3.16092	7.34629
4.78334	13.0892
-1.17643	8.32887
-5.52474	1.94326
8.30602	7.68637
3.17423	10.2463
5.84188	-0.79655
4.29995	16.0363
1.94962	7.40931
-2.29097	4.42255
9.36452	2.29941
3.58955	2.43611
3.25537	-4.38055
-0.226894	26.4706
-1.72181	3.06353
-1.11763	12.8584
3.53364	10.4622
6.80871	3.3985
9.68022	5.4954
-2.20883	1.23249
3.12095	15.7269
2.74677	8.71165
6.72415	-3.73678
-0.568568	3.65667
5.62674	5.32562
4.55438	-2.05705
4.45378	3.64437
5.80681	-7.50592
-2.92951	6.28767
11.7977	-6.79084
5.23584	-6.27487
11.3065	4.74561
7.53179	-1.92076
10.8873	2.71038
-0.655092	6.38264
1.45305	8.36237
-0.0446802	-3.33876
8.67981	15.9663
-0.418356	5.74493
1.32528	-8.14015
-2.95548	12.386
6.2436	9.88148
-1.17795	-8.28455
8.25034	3.95859
5.52989	1.14927
3.25082	5.08688
2.1888	-11.4134
-0.658719	15.5167
11.2854	2.48675
8.0871	2.87244
4.70912	9.11995
2.21633	13.8952
8.27437	14.0157
-0.791283	-4.61775
2.49273	6.33737
5.16028	2.09407
0.597813	0.443184
0.952727	5.99045
7.51966	11.7221
-2.96356	-3.3865
12.2801	19.7322
-0.915916	9.79698
6.37899	11.297
6.85736	11.3859
-0.119326	17.3719
4.81826	28.6703
1.69417	10.9522
4.387	1.73957
2.52891	4.92958
5.13987	20.8919
1.76016	-1.13853
6.18116	21.2355
0.0105292	3.1437
0.608266	3.71362
3.84147	-1.78086
5.36893	-5.89329
3.68517	-16.2871
8.88551	0.762901
4.0355	14.6087
2.46545	-1.86885
10.7562	13.513
-1.02712	-4.53995
4.11509	-5.58648
9.48893	0.6376
7.86645	1.01638
3.09958	9.63854
3.03294	8.58532
2.53844	-0.406319
2.73851	-2.78696
-0.884356	-1.63691
-0.858115	-7.35971
10.6703	1.95094
1.58099	7.08247
2.63058	8.1562
-0.948629	0.543891
2.74573	-2.49582
3.98062	5.73831
2.86355	15.6339
2.13347	-5.0676
-1.77406	-0.171782
9.27054	7.24717
10.2122	-6.28632
7.89191	-1.38715
2.29148	1.44478
-0.360737	8.71625
3.71618	16.3372
12.9087	2.50821
