Original Dist2 [id: 1]	
4.0153	4.03791
3.53115	4.35424
3.27236	4.59562
5.12364	3.77434
3.35327	3.60897
4.49427	3.87942
3.79798	5.24036
5.41449	3.09199
3.35506	3.48668
4.55386	5.34858
4.47697	2.39788
5.7239	2.6141
6.23392	4.18046
4.19216	5.89317
6.12326	3.55303
4.14317	1.85414
4.2925	4.94688
3.31015	3.26836
3.63371	4.74439
4.72916	5.46152
4.36599	2.9288
3.75894	4.39339
3.10442	5.11658
4.64901	4.06289
4.41974	3.7997
3.15225	5.61843
4.25839	2.99242
4.40057	5.14842
4.79914	4.65273
4.23784	3.08583
3.8735	5.01591
4.54826	5.70468
3.27946	3.87352
5.7679	3.69182
4.42641	4.36315
4.53372	5.62645
4.3231	2.44861
3.38287	2.03094
2.50889	3.67942
4.98253	5.02543
4.34291	5.09063
3.29883	4.0858
3.79644	2.99522
5.59246	3.27433
3.81343	2.45199
2.67041	4.67483
4.35112	3.72419
3.86446	5.69971
2.79263	3.23136
1.91792	4.45959
5.1268	2.24738
4.3215	3.50597
3.9602	3.21077
3.7443	4.06904
4.10742	3.88993
3.92238	4.88652
2.85657	3.05061
3.53742	4.82068
4.47467	3.09141
4.72477	3.22093
4.49651	5.29968
3.75946	4.51742
4.13915	4.51907
3.10306	3.72179
4.25062	4.28948
2.30189	3.75238
3.13729	3.78166
4.03329	3.51955
5.2912	4.00703
3.74551	3.97282
4.85083	5.43171
3.24951	2.67999
4.50396	5.03584
4.99077	5.44485
4.22293	4.54959
4.32508	5.75557
4.8962	5.70867
3.88733	2.96926
3.16115	4.85859
3.42755	2.60576
5.25745	4.53201
5.47975	5.38587
5.77136	4.69401
5.17284	3.05126
3.63757	4.11052
4.26799	3.69794
5.58747	4.70147
4.94054	4.04088
5.70742	3.11415
3.8501	3.95911
4.30189	3.65067
4.10113	4.06019
2.29474	3.37627
4.68314	2.85575
5.44101	4.49123
4.87512	2.87835
3.87244	4.90652
3.82103	2.3224
2.30293	5.08122
2.83871	3.92767
5.14968	2.34223
3.96967	3.03365
4.35464	5.41143
3.59879	2.89552
3.22659	5.10108
3.50145	3.49078
3.30737	6.29557
2.28257	2.71358
4.02126	5.35464
3.96237	2.31991
4.21438	4.54475
5.00123	1.38839
3.77872	3.42186
4.73764	3.78064
5.46209	4.16325
2.86293	3.11161
2.30709	4.26267
4.05213	4.01118
5.25947	4.35921
5.06031	3.1609
7.09142	5.16394
2.65267	3.48064
5.29999	5.24077
4.22117	5.22339
2.87747	5.61424
2.20067	3.61493
5.03981	3.02635
3.86996	4.79342
1.9643	3.84425
5.24231	4.96616
3.66495	3.89063
3.62959	2.32183
3.2636	2.10343
4.34518	4.52369
2.60395	5.68534
2.03706	3.62255
4.27356	1.7335
3.74522	4.49004
4.97726	2.22546
5.87245	4.00992
3.41956	4.07957
4.16161	3.712
3.40403	3.32431
3.50418	5.30193
3.6294	2.70357
2.93197	5.56654
1.94946	4.11003
3.07381	3.47182
2.04392	4.37183
2.42358	4.78582
4.93572	4.12361
3.26889	5.07429
3.35773	4.2342
5.73503	3.5077
2.48579	4.75388
2.86862	4.82857
4.13417	3.31824
3.39468	3.33036
2.96261	3.13111
4.9055	2.20382
2.30382	3.89577
3.7212	3.49178
5.15318	5.14383
4.02972	4.5013
4.27982	4.79705
4.83232	4.07167
3.95453	4.38627
4.3391	3.14978
3.57727	4.70566
3.99049	5.53694
4.31856	3.63578
6.08611	3.85626
3.51126	2.69367
4.41561	2.31333
4.78966	3.23053
5.41556	3.05608
2.38731	3.27135
3.54519	3.5702
2.31366	4.42921
3.9354	5.52155
4.48345	4.75797
2.95965	3.95546
3.76865	5.62729
3.73369	5.2621
5.26617	2.6323
2.49871	3.32863
3.38088	5.37645
2.05453	3.12801
4.0025	4.77512
4.22094	2.17667
2.45839	2.7961
4.39698	5.0991
6.10586	4.15649
2.69309	3.53476
5.45813	4.70968
2.20173	2.91611
5.70936	4.41339
3.65838	5.42323
7.16404	3.51545
2.74107	5.19858
4.06624	3.11401
4.02348	2.63879
2.72745	5.10236
3.54513	3.30865
3.79776	4.96568
3.95803	6.07145
3.18064	3.89399
3.81122	5.55387
4.57351	5.13293
4.93934	3.30297
3.95057	2.49054
0.839118	5.91286
3.03717	3.71702
4.91703	4.01453
4.25758	3.98147
3.71733	4.40978
3.087	3.57026
4.7138	4.08823
4.70897	3.9115
3.9478	2.78885
4.24346	5.14357
4.79229	4.15237
4.02696	3.87048
3.40213	4.46456
3.6632	4.4186
4.96558	4.15537
4.78555	3.85495
5.08621	4.44098
5.503	3.06065
4.77213	6.23039
4.96859	3.31129
3.88904	4.08598
3.4042	4.69821
2.97446	4.20187
5.98009	4.73905
3.74651	5.60773
3.4777	3.98606
2.10051	5.36379
4.91648	4.29845
4.25234	4.69343
3.12656	5.05154
3.4861	2.98118
3.19167	3.07534
3.60952	4.31352
4.03663	4.26641
3.60258	3.75177
4.39694	3.12865
4.44467	3.37182
2.7442	4.28774
1.73378	2.74986
2.9459	5.47307
4.81534	5.85215
3.30551	3.17704
4.3347	3.39927
1.90234	3.73223
2.50979	5.36465
4.03848	3.85459
3.2645	4.79673
4.08076	4.25227
2.99183	5.04464
3.39825	2.26975
2.63554	5.21625
3.36654	3.2577
3.83173	3.569
3.8921	3.30479
4.44812	3.36185
3.80634	3.76414
4.23093	4.95398
4.14155	5.30331
4.35939	5.65903
5.22366	2.22978
3.10155	5.81813
3.06	4.25496
4.2905	4.06094
6.60224	3.19729
3.29351	3.69234
4.74525	4.55954
5.52406	4.00024
4.20372	2.83747
4.03949	3.30047
3.45747	3.31331
3.14962	3.29159
4.09772	3.03981
4.0998	5.03848
3.70659	3.8593
3.59888	5.2886
5.33565	3.66218
3.00746	3.38793
3.84203	3.75561
3.44051	3.73951
4.67934	3.27306
3.92088	4.45042
2.78304	2.75175
3.66772	4.47142
3.26006	4.4304
2.07239	3.71675
3.8616	3.69604
6.1919	3.54828
3.27959	4.09728
4.21844	3.8724
5.06894	2.71041
5.95701	5.40825
4.32862	4.71241
4.84024	3.70295
4.40211	5.86551
3.14009	3.53775
3.67736	3.65584
1.72669	4.3914
2.10323	3.68265
2.26229	5.23247
5.58591	3.27546
5.24711	4.65795
2.70947	3.81687
1.76702	4.57209
4.80913	3.52125
6.37626	4.73303
3.83907	3.11447
4.30238	3.71342
2.29354	3.51049
2.69231	2.47232
3.37497	3.56315
2.80758	4.57689
4.13263	3.87176
2.58034	1.98202
4.00741	3.79921
4.68978	3.58684
1.6397	5.74801
5.76612	4.34175
2.49096	4.20791
3.48156	4.5125
2.86933	4.42951
6.26723	3.80011
4.25661	4.36962
5.0077	2.89654
4.13794	2.66322
4.93227	2.59279
4.54568	2.31354
3.54368	3.04216
5.37051	1.81057
4.56307	4.98694
4.27965	1.51496
2.08159	5.5172
5.39601	3.73183
4.40971	2.88513
4.14569	4.47697
3.17293	3.94136
3.62972	3.51946
4.67733	4.41674
5.70917	5.52231
1.86118	4.62
3.46723	3.79379
3.52087	3.88299
1.57842	4.12491
4.32522	4.79162
3.39605	4.98856
5.09627	4.4603
5.85048	5.23392
2.60896	4.6636
4.25669	5.4564
3.99662	4.48644
4.13223	3.9639
4.70399	4.7182
3.08465	4.81867
4.92796	5.48207
3.74748	3.97169
4.67243	3.70498
5.00277	4.05913
3.41213	4.11107
3.24935	5.43994
4.71576	4.19299
3.96176	5.0635
4.58327	4.42854
5.59599	3.853
3.86348	5.11371
3.48176	4.26055
3.47576	4.70352
5.57757	4.24493
4.29351	4.00616
6.02981	4.2342
2.70221	3.22784
6.14729	4.71212
3.41219	4.24221
4.6754	3.01971
4.10788	3.45739
3.29369	3.77248
4.91143	3.93484
5.2726	2.76517
4.26393	3.86787
3.54383	2.98438
4.68802	4.69069
4.01594	2.32101
5.11872	2.6901
3.42291	5.61394
2.45598	3.99609
3.42981	3.9929
5.68111	3.55472
4.14763	3.10987
2.57022	5.97164
3.05342	3.15216
4.0224	3.35155
1.9547	5.82265
5.39313	4.83475
5.86063	3.91968
4.30938	2.43043
4.31609	3.82874
5.4117	3.00337
4.024	3.84405
3.08206	5.9208
5.66672	4.49061
5.38193	3.25004
5.26319	3.97318
3.97612	3.89688
3.71567	3.91682
5.44664	2.8412
4.58181	3.38632
3.89164	5.57423
5.46929	3.60688
3.53436	2.33035
5.39479	3.86155
3.80562	3.55405
2.48259	3.57313
5.43019	3.78073
4.97518	3.69603
3.14851	3.11763
5.96678	4.26066
4.4422	3.74798
2.90874	5.81521
5.18627	5.48216
2.75213	2.96825
5.16637	2.13542
4.67227	1.65855
4.22652	4.00395
3.9329	3.78907
4.45064	3.89832
3.41652	4.11059
3.5088	2.68842
6.29251	5.21886
2.27888	4.2891
4.43952	3.44137
3.78251	5.0563
4.35464	3.11433
3.18911	4.1607
4.25839	3.98106
1.70216	3.44883
0.852307	2.90595
5.08393	5.64362
4.00852	3.0114
2.84498	2.10422
4.52535	5.36028
4.96138	4.77725
5.3423	4.20358
5.22166	3.6847
5.41563	2.90745
3.28633	4.59773
3.46561	3.61068
4.57026	4.8374
3.39539	5.30671
5.53494	4.52887
5.48464	4.81672
3.59949	3.77653
4.70654	2.99441
4.28268	3.45853
3.49106	2.51847
3.30985	4.65928
4.83919	4.73426
2.75841	3.98318
4.93924	4.83471
4.27972	4.40046
2.54599	3.28153
4.79022	5.65976
4.93561	3.59692
5.2587	5.57731
2.36473	3.20892
3.79283	4.0004
5.36823	3.38773
4.29544	3.76858
4.83838	5.65103
3.95155	5.55508
3.81639	5.23428
4.80327	4.87882
3.64308	3.84587
3.81425	4.74109
4.71284	4.04216
1.53622	3.59451
5.82613	4.98831
2.15903	4.10209
4.10224	4.47478
4.0804	4.7454
4.16545	4.2393
4.13539	4.58858
4.14447	5.37522
4.75185	4.19425
4.31784	3.2474
5.47829	2.85448
2.49537	4.4327
4.82616	3.91405
2.35875	4.09114
4.79633	5.27806
3.17409	3.88149
6.61897	4.90492
3.21521	6.02127
1.11777	5.83567
4.22113	5.12479
3.87284	3.17539
4.78628	2.63244
3.62122	4.92408
5.26808	4.40802
5.13657	5.12194
3.50794	2.95402
2.56429	5.29781
4.41248	3.26337
3.69614	2.24267
2.76294	2.66925
4.48209	3.71139
3.87827	4.25753
5.39926	4.66707
4.25991	3.5539
4.64771	5.2011
3.63156	4.06461
4.86558	2.52644
3.70222	3.73431
4.33331	4.42236
3.53595	5.43249
5.08024	4.37056
5.20842	3.69888
2.75655	3.88887
3.53365	4.31177
3.27096	3.36255
4.73635	4.37941
6.57231	2.7974
4.62748	3.92573
4.73056	3.41397
4.59921	5.03707
2.21377	3.59449
4.39631	2.75088
4.19365	5.99681
4.45996	4.09493
3.01256	1.32463
2.87414	3.00289
2.44579	1.73216
3.09216	2.04856
5.7103	4.42073
5.45935	4.89884
3.18863	5.67418
3.72045	4.67351
3.26043	4.9243
4.1894	4.43251
4.4027	3.84928
2.86054	4.548
4.0624	4.11368
3.78133	3.52808
5.12693	4.75299
4.44259	4.15632
4.42434	4.23269
3.60207	3.39389
2.80128	4.5356
5.1668	3.38554
3.06271	3.31075
6.16479	4.36783
4.54371	4.52584
4.53702	3.03483
2.11702	4.6696
5.70386	3.75005
4.66052	3.43749
4.18463	5.10931
4.57309	2.98233
3.83661	3.96806
2.21868	2.91545
3.95168	5.32851
3.59582	4.13227
3.06585	5.38507
3.19657	2.8342
3.79803	3.71146
4.0819	3.56064
4.61499	3.82659
6.36057	3.52634
5.15031	3.31106
3.74093	4.35575
4.11049	3.42809
2.93587	2.43699
3.20512	4.06012
3.96434	4.80373
3.49536	3.50042
3.85304	5.18144
3.10855	5.48851
3.13773	3.72842
3.25164	4.54361
3.6657	4.35717
3.3815	4.96399
3.51805	3.67034
5.38742	4.57876
3.41747	4.26958
2.52178	3.73115
4.26091	2.73285
3.98885	3.81359
1.99449	3.29363
5.27907	4.88251
5.28153	5.11615
4.62886	2.95284
3.99853	3.7977
6.61457	2.50234
4.26985	3.00755
3.66337	5.37203
3.47685	6.42622
3.92548	4.75612
3.32918	5.09069
3.62016	3.25828
2.56164	4.33775
4.44032	5.23017
4.60661	3.59967
5.60024	2.82718
2.85215	4.65256
3.60698	3.20029
4.18894	2.92008
4.77643	5.79582
2.90854	5.8043
4.38811	4.19451
6.25138	3.12316
2.49875	3.69246
4.75843	4.49152
3.11199	3.75235
2.57186	3.23352
2.59952	5.02219
4.86122	3.04603
4.21633	2.11062
2.35257	3.29682
3.02852	4.73212
3.83121	5.43833
3.92646	6.10799
4.25518	3.72858
3.25881	3.46139
4.76323	4.62906
4.47644	4.11079
3.5155	3.56916
1.75361	3.89484
3.38055	2.8165
4.53252	4.00048
4.2934	4.71169
4.27721	4.20026
2.98537	2.45189
3.55815	4.21306
3.68287	4.56457
4.1179	2.31747
3.12173	2.90549
5.78149	4.02392
3.01579	2.4223
4.15551	4.53165
1.9927	3.93357
4.34068	4.65217
3.4109	4.60912
4.17227	3.11854
1.9473	4.21275
5.82044	3.47511
3.55735	4.00598
4.05755	3.5798
3.43411	3.44696
4.341	3.2464
2.76712	2.80929
3.41703	3.46535
3.42288	4.86119
4.67075	5.31654
4.31619	4.08724
3.81325	3.05729
5.30243	5.5789
3.20558	4.86238
4.93884	3.79444
4.57108	3.94891
3.58138	4.76104
5.61202	1.83417
3.50914	3.406
4.36859	3.83833
3.22302	5.16507
3.87186	5.35802
4.28136	3.34903
1.60153	3.43503
3.5432	2.05142
3.79044	5.18214
3.36604	4.04713
4.83098	2.11874
2.91105	4.83182
2.86219	2.17349
3.76773	4.3122
3.27481	3.80683
4.08113	4.29966
4.13821	2.99131
3.85512	3.41643
3.35817	4.03673
2.41131	3.08544
4.05669	3.92101
2.10508	4.48334
5.30499	3.11982
2.31712	3.94399
2.34014	4.36093
3.87366	3.48742
4.77118	3.77722
3.50028	4.96567
2.87042	3.52499
5.24905	3.36302
4.80391	3.85193
3.7589	4.63248
4.656	5.88848
4.76707	3.50705
3.02843	4.52872
3.30233	5.03046
4.59056	2.67941
2.99688	4.28577
3.43752	4.00592
4.28967	3.41261
4.48841	2.19908
4.86886	3.76211
3.29263	4.61567
3.63625	4.98673
2.85211	4.28086
3.71092	3.54867
4.19224	3.40886
5.17959	3.8338
4.49692	3.80952
3.91821	4.11971
2.84884	1.38294
4.71545	2.08367
4.40692	4.22741
4.91791	4.88149
3.35127	1.56384
2.56128	5.92908
1.98432	4.55469
3.334	4.13765
5.05979	5.43346
3.961	2.02631
5.42133	5.1109
2.83429	4.7897
4.63945	5.73234
5.35598	3.91215
3.92076	2.84665
5.67897	5.02001
4.58942	4.51286
4.81219	2.34736
4.51803	6.1691
5.43777	2.52104
3.85002	2.20525
3.15961	2.99722
4.87216	3.82587
5.01692	3.54448
4.12422	4.62724
3.04646	4.20869
2.29258	3.57396
3.44737	4.84931
4.70526	4.5711
2.55564	3.88682
4.41972	3.78599
5.9064	4.18708
4.86626	4.05697
4.34463	3.73778
5.00551	5.16559
4.36683	3.77486
4.30618	3.42576
4.87667	6.51224
4.87285	3.14641
3.41095	5.2538
0.477483	4.82031
5.09916	3.08626
5.2455	5.55406
3.64524	3.30983
4.14483	4.93854
3.45944	3.75995
4.92041	2.26326
4.12718	2.22436
4.22404	4.20827
6.9837	4.62871
3.77951	2.65433
4.08788	4.10405
4.6077	3.66782
3.24466	2.83623
4.73829	4.76497
0.671651	4.56379
4.19002	3.60064
3.93775	4.53927
2.95999	4.20368
4.61368	3.45942
4.1444	3.77559
2.95766	4.5122
4.18504	3.21459
5.13438	3.23463
6.31415	4.48577
4.61277	3.76561
3.77507	3.14647
2.77611	4.30639
4.14334	4.36449
6.04403	3.92433
4.64076	5.05287
3.29732	3.1658
3.89503	4.44219
3.67959	4.3401
4.10572	1.81695
4.03928	2.31426
4.34423	4.36599
4.39973	5.23101
3.65066	2.76883
4.7879	3.13878
2.78982	5.35702
2.73705	3.73491
3.22519	4.39526
3.89363	3.65611
3.94104	3.80667
2.69126	4.10001
4.36008	6.28589
3.64938	4.8298
4.75509	4.3687
4.12821	3.91583
3.38664	5.64358
4.44512	3.30581
3.27333	5.92273
4.07374	4.08406
3.51067	3.03848
3.53824	4.21512
4.98374	4.40358
2.41526	4.27073
4.43956	3.48121
3.9623	2.33052
3.66747	5.60855
3.59272	3.96012
2.64402	3.60326
2.48722	3.54638
2.49905	3.44843
6.17394	4.28873
4.97558	4.0276
4.77859	3.24466
4.33361	3.18726
2.54372	4.21198
4.85852	4.44265
2.30354	3.33369
3.05883	4.46107
1.73596	3.88767
3.91081	4.70857
4.43124	2.42196
4.74299	3.62247
3.34467	3.77121
4.99427	5.30935
2.52983	3.70366
4.36917	4.70533
2.53114	4.47299
2.20344	4.66629
3.47957	4.19
3.85932	3.56764
3.96164	3.17566
2.84958	4.32635
5.49282	4.92019
3.77164	3.39406
4.54158	4.34705
3.45782	4.90508
4.25344	3.31224
5.27655	5.79454
3.52525	3.47931
2.02253	3.73579
4.4698	3.57198
4.03943	3.75815
4.05605	4.75603
4.68275	3.67912
2.76709	4.55565
4.38433	2.52757
3.98611	2.87617
4.53624	2.37971
4.03904	4.65475
3.01087	3.67527
4.96429	3.87835
4.31974	3.12851
5.16181	2.43411
4.3765	2.75905
5.6005	3.63297
4.45845	3.95572
3.30181	3.98655
2.32653	2.61147
4.15705	3.45204
3.57247	2.26449
3.42064	5.05512
2.3021	4.95676
4.82913	3.94459
3.22877	5.63418
2.24668	3.20278
4.29303	4.63807
2.4025	2.2741
2.55426	2.79565
4.68889	4.42842
3.52882	2.68887
4.34071	4.06705
1.91055	4.66843
6.19985	2.66957
4.61599	5.3378
2.2571	4.90137
4.5538	4.61695
3.14577	4.28589
5.47406	2.95645
4.54438	3.88622
2.67223	4.44682
5.82175	2.11853
3.22517	4.59031
3.84199	2.57616
3.87274	5.3658
5.56553	4.98507
2.9842	4.65307
4.94608	4.51519
4.24487	4.60731
2.93354	3.48721
4.67075	5.28875
4.02817	4.37769
4.27424	2.81378
4.14627	4.85005
5.73194	3.12281
3.18781	5.9064
3.09902	3.43746
3.94152	4.74974
2.80591	3.89029
4.96914	5.59651
5.30771	3.99555
3.74431	5.36363
4.73874	4.52481
4.21444	3.0703
3.69277	5.74041
4.90286	4.85226
4.69099	1.88067
2.92014	3.99731
4.36658	5.83546
4.34844	3.14285
1.15573	3.82736
2.85864	5.64714
3.25916	4.54917
5.00729	3.71702
4.24853	3.3412
3.69494	3.48256
2.63088	5.38513
4.10776	3.61374
4.68342	5.3246
2.38275	3.50817
2.7675	3.77256
4.24716	3.5935
2.63287	3.38113
3.96233	4.82268
4.88771	3.45057
2.62098	3.39983
4.32761	5.29309
5.46975	2.90868
4.58359	3.88406
4.68963	5.00273
2.95315	3.51647
5.07893	4.52353
5.33991	4.65704
4.3057	4.06921
3.85479	3.60851
3.95273	3.59016
4.83736	3.06454
3.99025	3.49597
4.34872	3.52169
4.08416	3.43881
3.90841	3.30946
4.74567	3.96932
3.86017	4.25506
3.10637	4.17325
4.74395	3.72009
4.75441	3.52268
5.14195	2.63253
4.47886	4.34121
2.06267	2.62032
4.1139	3.67726
3.35976	3.43626
3.93338	3.22829
5.62392	5.29118
5.10899	4.17423
5.05531	5.31569
3.40244	5.64664
2.67756	2.78908
3.6772	5.50371
4.8026	3.37867
3.33241	3.09211
1.82429	3.44853
4.63284	2.45319
3.38239	4.13548
4.50427	5.04194
3.55027	4.83852
5.47959	2.16832
4.56761	4.33016
3.62198	5.15121
5.51485	4.58031
5.36233	5.27438
1.6226	4.13088
4.88096	5.09635
5.48354	5.34334
3.51977	3.7584
4.70314	4.11395
3.14227	5.13941
4.64239	3.64386
3.56373	4.37172
5.11498	3.49226
3.10546	4.65218
4.44226	3.0622
4.97802	4.53483
3.24787	3.37805
4.46859	2.72016
3.9784	3.63198
4.50981	2.70714
3.9724	3.88402
4.28282	2.60485
2.64472	2.88546
3.85828	4.83895
4.4535	3.17413
3.67237	3.6744
4.84594	5.61499
5.0125	3.56307
3.70368	3.90673
2.23836	3.56578
3.23802	4.5147
3.90367	5.0358
4.13927	4.30089
3.2944	4.05311
3.36699	1.79556
5.71033	3.9031
4.29895	2.88042
3.05701	4.19283
3.45282	5.13338
3.17526	4.06959
4.82131	2.84617
3.84933	4.5763
3.66833	3.73604
2.42275	3.20034
2.49529	1.99107
2.76887	3.34171
5.52563	3.89111
5.68083	3.03459
3.51789	3.53839
4.50724	4.21126
3.55307	2.84739
3.97543	3.85178
3.5737	4.64343
3.21954	3.12655
3.75153	3.79782
2.69831	5.00593
4.74586	3.74979
4.02341	4.46321
2.95719	5.8906
5.27313	4.2372
2.25819	4.22448
3.99227	3.49402
4.94367	3.53313
3.84486	4.05181
4.19715	6.19501
2.85845	2.56282
5.96042	3.6664
5.23579	3.37289
5.45193	4.36484
2.02272	4.32154
4.41847	4.31132
5.15432	3.94707
6.1973	4.78303
2.75409	4.20074
4.84222	2.9896
4.19144	2.98549
5.34834	5.46544
3.40839	3.09943
5.37102	3.63633
6.67896	4.71855
4.22906	2.90948
2.84746	4.49451
5.6085	2.60542
5.01504	4.6298
4.73413	5.6114
4.77055	3.39968
3.3147	3.24084
2.64384	4.02905
4.41074	4.57047
3.68485	4.15606
4.37798	4.05313
2.79463	4.57213
4.07008	4.19901
2.38387	4.72458
3.7669	4.04814
3.46899	4.33896
4.38629	3.53905
5.28672	3.71446
3.15693	5.60861
1.83775	4.82156
5.38813	3.95289
2.89389	2.98951
2.41187	6.36406
4.07528	3.3393
4.23207	4.80105
3.27017	2.85934
2.72922	4.42852
5.17091	3.10256
2.93655	2.81758
2.88186	4.09228
2.58515	4.22963
2.57817	3.03628
4.3688	4.58866
2.67713	5.92528
2.87796	4.78329
3.71977	3.92778
2.82821	3.66211
3.04036	4.10655
4.26796	2.39222
4.54922	3.20171
3.34788	2.19752
3.17675	4.29253
3.64386	3.16521
4.25725	2.70499
4.52502	3.75867
4.66361	5.90645
4.45886	4.93211
2.36726	3.52257
5.98841	3.47238
1.15	3.10038
4.61404	3.02331
5.55314	4.65146
3.92857	4.51173
4.12625	3.13456
3.14482	3.27983
1.82124	3.87957
4.08302	3.99528
3.71206	3.67645
5.3764	3.72867
3.36188	4.05712
1.75606	4.83504
3.61878	4.0606
3.03804	4.05813
4.16145	5.38803
4.68614	1.59423
4.35851	4.28439
4.93968	3.99561
4.01758	4.6696
2.83179	2.37486
4.41078	4.45697
4.88292	2.73082
4.23669	5.50738
5.65337	4.01684
3.86263	4.27961
4.30014	2.69009
3.53841	3.53143
3.1614	4.32765
4.64891	3.16481
3.44939	4.75475
2.60429	3.95145
4.24109	5.91444
4.6719	4.82564
4.8384	4.04923
4.39902	4.65638
3.64835	3.09373
4.9692	5.95855
4.74878	3.71416
5.26164	3.53614
2.23177	3.7835
4.66445	2.04777
3.52096	2.14694
3.96769	4.63551
3.78068	5.56416
3.75614	3.56469
4.02505	6.43706
4.90983	3.98032
4.17323	3.40213
5.9922	4.30707
4.09549	4.02288
4.62949	4.17119
4.0634	3.23494
5.60865	3.4798
3.0674	5.98292
5.49019	4.41294
4.98242	4.67931
4.60433	3.05368
4.95127	3.84596
4.90045	4.25953
4.17129	3.29844
5.82278	3.04336
5.31779	3.02261
3.18627	4.49388
3.94478	3.19189
2.70543	5.404
3.68279	3.59579
5.87033	4.55214
3.25123	3.39263
2.94975	5.3602
3.08724	2.7222
4.05686	4.86051
2.35259	2.49916
5.23095	4.79922
4.54679	3.82753
4.79154	3.96707
3.23014	3.49447
4.53674	3.30304
4.34154	3.10473
2.77833	5.13509
2.92831	3.38162
3.19185	4.50419
4.29253	3.63162
2.52937	4.39723
3.10947	4.43903
4.51041	4.00804
4.33565	4.83134
4.55716	4.22285
4.29477	4.02114
5.01897	3.84175
4.64267	3.21274
3.87033	3.53734
3.61163	4.71719
3.95414	1.43916
3.93544	3.93447
6.03573	5.29605
2.86049	5.29738
4.26	5.32952
4.327	4.44555
5.3893	4.49057
4.95318	5.01114
4.45802	4.29096
2.12508	4.87845
3.5814	2.81624
5.04148	6.0433
5.21316	4.17879
1.76863	4.9564
3.32817	4.96957
2.97168	4.29624
4.7186	5.08439
2.76259	3.27957
1.01494	4.5038
5.1963	3.69496
4.90382	3.78923
4.27522	3.87009
3.25844	4.63707
3.71245	3.26366
5.4909	3.7607
3.1406	3.8656
5.62901	2.8087
4.2755	4.0733
2.72958	3.33232
3.00667	5.92002
3.43889	4.11468
5.81861	2.90676
3.46627	4.56575
4.09305	3.8592
3.2644	4.41648
3.57875	3.87676
4.12419	4.37917
4.29172	2.51422
2.46585	3.23909
3.83183	5.2155
3.58612	4.95266
3.43284	5.10757
3.61973	1.41302
5.25308	1.05749
3.08161	3.37072
5.23146	2.95474
4.50301	5.9544
4.89683	4.054
3.35809	4.7819
2.77349	5.54719
5.52167	4.31297
4.48497	4.26631
4.48166	5.08481
5.96523	3.91361
2.42501	4.66509
4.96006	3.23286
3.58194	4.09241
4.82749	3.14979
3.34899	2.40235
5.50757	4.74446
4.01098	4.66615
3.30706	3.77298
4.53	3.63958
4.79955	4.81963
3.5449	4.54835
3.34508	4.30698
2.50751	2.70081
4.47733	4.23242
3.99039	1.44674
4.97556	3.68731
3.87752	4.27111
4.52858	2.51654
3.85546	3.88824
2.95249	3.73986
3.75175	4.81627
4.55151	4.68823
3.30962	3.71024
2.99918	4.43618
3.97778	3.54398
4.44594	3.23134
4.0142	5.81133
5.03806	3.69895
2.99879	3.99343
2.36472	2.85723
4.5572	3.07663
3.71065	6.2402
3.99483	4.73595
4.25383	4.51655
3.45815	4.12735
4.33104	2.78774
2.051	4.03907
2.97464	2.82199
4.41785	5.79441
3.0295	3.54632
5.38241	6.07053
4.87234	3.7089
3.35217	4.96989
3.1457	2.68151
3.60909	3.21936
4.857	3.38943
4.12897	2.66213
3.64486	4.8702
5.45035	1.8659
2.05898	3.6764
3.51624	3.19891
3.16638	3.80559
2.72911	2.34856
3.16388	5.01461
4.54757	4.34183
2.20886	3.07276
2.50712	3.87657
1.42557	2.52437
4.87715	4.16356
4.57983	4.38636
4.26459	2.42101
3.4454	4.60136
2.85053	3.95572
5.44154	4.72651
4.32882	3.80016
4.96902	3.51714
4.1553	3.21245
3.765	2.70841
5.23559	3.13057
4.72913	4.88277
3.71355	5.03812
4.59431	3.21527
4.34928	3.87445
4.61561	4.59038
4.24542	3.24568
3.42439	4.9123
4.45481	4.15791
3.85028	5.05665
4.11823	4.64595
3.71158	4.57837
3.11117	5.412
3.68309	3.83494
3.20467	4.72549
4.41168	3.26112
4.25368	3.42467
3.02487	2.38617
3.98022	4.64556
5.33523	2.20469
3.68237	3.23001
5.4543	3.29941
4.48105	3.04472
4.86703	2.98759
2.32832	3.6061
5.01349	3.77124
3.87659	2.23931
3.79299	4.96741
5.09839	2.42823
2.53882	3.12797
4.687	2.94358
3.51601	3.51716
3.73643	5.45215
4.70168	6.25714
3.86862	3.34997
3.97093	3.76728
4.0073	2.19766
4.46889	4.71146
4.90658	5.60224
5.84466	2.79629
4.32521	3.75822
5.35667	3.52709
5.03002	4.27366
4.13496	3.98477
4.62728	4.11944
2.70905	3.07347
4.31527	3.29826
2.3192	2.86738
2.33065	3.3127
4.76452	3.515
2.13512	3.73712
5.83822	3.56167
1.9737	4.68202
4.87926	4.19078
3.43364	3.2683
2.43891	5.00581
5.11395	5.70075
3.93899	6.90707
4.26232	4.49699
4.43367	3.22963
3.62799	3.59206
2.97686	3.91173
3.24887	2.43911
4.3076	2.95886
3.83128	5.33786
3.69922	4.60554
5.3692	3.0626
2.94418	3.24094
3.23852	4.46861
2.6936	2.81574
4.09147	3.86115
3.77733	4.05207
4.32286	2.26718
4.45659	3.58385
4.01793	4.73897
5.02468	4.97875
3.72432	3.64094
4.16047	4.10805
6.18762	2.69224
4.34102	6.23311
